Date,Product,Category,Quantity,Unit_Price,Store,Total_Sales
2025-11-16 22:16:27,Thé,Alimentation,12,12.17,Magasin Sfax,146.04
2025-05-02 21:23:57,Biscuits,Alimentation,10,16.34,Magasin Sousse,163.4
2025-07-05 22:48:29,Jus,Boissons,14,3.95,Magasin Sousse,55.300000000000004
2025-07-30 23:51:22,Thé,Boissons,10,7.63,Magasin Sfax,76.3
2025-11-21 21:58:31,Fromage,Snacks,19,13.96,Magasin Sfax,265.24
2025-12-10 14:31:30,Pain,Boissons,17,13.9,Magasin Sousse,236.3
2025-07-07 07:41:40,Pain,Alimentation,6,2.9,Magasin Sousse,17.4
2025-05-17 16:25:11,Fromage,Alimentation,13,15.5,Magasin Sfax,201.5
2025-06-19 04:48:42,Céréales,Alimentation,9,1.92,Magasin Sfax,17.28
2025-09-08 03:52:56,Jus,Boissons,6,7.36,Magasin Sfax,44.160000000000004
2025-02-03 21:59:38,Biscuits,Alimentation,18,6.36,Magasin Sfax,114.48
2025-08-26 07:24:17,Thé,Alimentation,8,3.16,Magasin Sousse,25.28
2025-08-09 10:46:27,Fromage,Alimentation,4,8.67,Magasin Sousse,34.68
2025-04-24 22:40:16,Lait,Snacks,3,19.84,Magasin Tunis,59.519999999999996
2025-01-27 19:15:38,Céréales,Alimentation,13,5.64,Magasin Sousse,73.32
2025-09-14 07:26:59,Lait,Alimentation,16,18.08,Magasin Sfax,289.28
2025-06-24 16:55:42,Lait,Alimentation,5,10.74,Magasin Tunis,53.7
2025-02-17 08:28:02,Jus,Boissons,12,17.93,Magasin Tunis,215.16
2025-11-21 17:57:19,Café,Alimentation,17,7.57,Magasin Sousse,128.69
2025-10-08 06:54:00,Fromage,Snacks,9,4.15,Magasin Sousse,37.35
2025-02-05 14:49:41,Lait,Alimentation,4,1.94,Magasin Tunis,7.76
2025-08-24 09:28:49,Café,Boissons,17,2.44,Magasin Sfax,41.48
2025-03-25 04:52:21,Lait,Boissons,11,1.62,Magasin Tunis,17.82
2025-11-17 03:45:00,Pain,Boissons,7,7.54,Magasin Sousse,52.78
2025-03-03 17:19:09,Pain,Alimentation,5,14.72,Magasin Sousse,73.60000000000001
2025-08-03 21:27:24,Chocolat,Boissons,1,2.94,Magasin Tunis,2.94
2025-08-09 10:07:58,Café,Boissons,14,7.97,Magasin Sfax,111.58
2025-12-26 09:30:56,Jus,Boissons,19,11.97,Magasin Sfax,227.43
2025-09-22 09:22:15,Céréales,Alimentation,10,14.74,Magasin Tunis,147.4
2025-12-18 09:13:20,Yaourt,Snacks,8,12.89,Magasin Sfax,103.12
2025-06-28 14:11:37,Fromage,Snacks,16,9.33,Magasin Sfax,149.28
2025-09-02 08:32:33,Lait,Alimentation,9,3.49,Magasin Tunis,31.410000000000004
2025-03-07 08:57:22,Thé,Snacks,3,7.77,Magasin Sousse,23.31
2025-03-26 00:06:35,Lait,Boissons,8,11.16,Magasin Tunis,89.28
2025-04-27 04:19:08,Chocolat,Alimentation,11,2.91,Magasin Tunis,32.010000000000005
2025-03-28 13:46:06,Fromage,Boissons,12,10.28,Magasin Sfax,123.35999999999999
2025-06-21 23:13:00,Fromage,Alimentation,2,6.01,Magasin Tunis,12.02
2025-05-15 21:29:53,Biscuits,Snacks,15,17.25,Magasin Tunis,258.75
2025-09-16 07:02:33,Fromage,Boissons,5,1.08,Magasin Sfax,5.4
2025-05-20 09:04:27,Yaourt,Snacks,8,12.84,Magasin Sfax,102.72
2025-10-03 18:03:25,Thé,Alimentation,1,13.89,Magasin Tunis,13.89
2025-06-23 02:23:17,Yaourt,Alimentation,14,17.39,Magasin Sousse,243.46
2025-10-01 02:57:35,Fromage,Boissons,6,16.06,Magasin Tunis,96.35999999999999
2025-12-05 10:54:05,Biscuits,Snacks,11,14.7,Magasin Tunis,161.7
2025-08-31 08:53:03,Pain,Boissons,1,8.16,Magasin Sfax,8.16
2025-06-24 11:08:21,Jus,Boissons,19,14.53,Magasin Sfax,276.07
2025-03-26 02:35:59,Céréales,Alimentation,12,15.24,Magasin Sousse,182.88
2025-08-29 14:25:25,Café,Boissons,10,4.12,Magasin Sfax,41.2
2025-10-10 05:20:55,Pain,Alimentation,6,5.61,Magasin Sfax,33.660000000000004
2025-05-13 18:54:48,Café,Alimentation,13,3.16,Magasin Sfax,41.08
2025-10-07 16:25:47,Thé,Boissons,16,10.2,Magasin Tunis,163.2
2025-03-13 02:58:39,Céréales,Boissons,2,18.42,Magasin Sousse,36.84
2025-11-25 20:32:29,Lait,Snacks,5,11.55,Magasin Sousse,57.75
2025-03-01 17:20:00,Fromage,Alimentation,5,16.52,Magasin Sfax,82.6
2025-11-20 10:52:25,Yaourt,Alimentation,13,12.87,Magasin Sousse,167.31
2025-01-02 00:16:57,Biscuits,Boissons,15,15.95,Magasin Tunis,239.25
2025-12-19 15:50:55,Céréales,Snacks,4,9.26,Magasin Sousse,37.04
2025-08-22 21:31:43,Jus,Snacks,1,3.34,Magasin Tunis,3.34
2025-01-26 20:27:10,Chocolat,Alimentation,18,15.38,Magasin Sousse,276.84000000000003
2025-12-12 05:41:27,Yaourt,Snacks,13,8.47,Magasin Sousse,110.11000000000001
2025-11-05 05:11:20,Yaourt,Boissons,7,2.09,Magasin Tunis,14.629999999999999
2025-03-29 11:52:34,Biscuits,Snacks,16,1.92,Magasin Sfax,30.72
2025-10-03 16:17:21,Céréales,Boissons,5,12.22,Magasin Tunis,61.1
2025-06-22 15:02:34,Fromage,Alimentation,8,7.77,Magasin Tunis,62.16
2025-02-12 00:07:31,Fromage,Boissons,15,17.71,Magasin Sousse,265.65000000000003
2025-04-05 19:53:11,Lait,Snacks,19,18.14,Magasin Sousse,344.66
2025-12-03 13:18:53,Chocolat,Snacks,9,17.86,Magasin Sousse,160.74
2025-07-07 20:31:21,Yaourt,Alimentation,16,2.45,Magasin Sousse,39.2
2025-07-29 16:21:16,Pain,Snacks,15,2.53,Magasin Sousse,37.949999999999996
2025-03-02 03:30:34,Café,Boissons,6,5.91,Magasin Sfax,35.46
2025-10-07 14:14:25,Fromage,Boissons,15,16.27,Magasin Tunis,244.04999999999998
2025-08-15 02:53:08,Fromage,Boissons,12,18.98,Magasin Sfax,227.76
2025-11-27 20:12:35,Fromage,Snacks,17,6.62,Magasin Sousse,112.54
2025-05-31 12:54:09,Céréales,Snacks,4,9.09,Magasin Sfax,36.36
2025-02-02 16:18:50,Jus,Snacks,7,17.17,Magasin Tunis,120.19000000000001
2025-02-14 09:26:24,Céréales,Alimentation,18,6.82,Magasin Sfax,122.76
2025-11-24 05:04:48,Fromage,Boissons,17,13.24,Magasin Tunis,225.08
2025-01-12 00:56:17,Biscuits,Alimentation,2,4.1,Magasin Sousse,8.2
2025-05-23 21:28:47,Céréales,Snacks,18,16.68,Magasin Sousse,300.24
2025-07-29 05:03:49,Biscuits,Alimentation,2,1.54,Magasin Sousse,3.08
2025-06-19 11:15:18,Yaourt,Alimentation,18,7.54,Magasin Tunis,135.72
2025-05-12 03:36:52,Biscuits,Alimentation,1,14.24,Magasin Sfax,14.24
2025-07-23 21:27:12,Café,Alimentation,1,16.25,Magasin Sfax,16.25
2025-07-12 03:56:30,Thé,Boissons,18,9.63,Magasin Sfax,173.34
2025-07-30 05:35:21,Thé,Boissons,3,2.64,Magasin Tunis,7.92
2025-12-02 19:56:09,Pain,Boissons,14,13.92,Magasin Sfax,194.88
2025-01-11 16:02:18,Jus,Alimentation,8,13.38,Magasin Sousse,107.04
2025-11-24 02:39:57,Biscuits,Snacks,13,12.15,Magasin Sousse,157.95000000000002
2025-03-27 19:43:23,Chocolat,Snacks,15,4.52,Magasin Sfax,67.8
2025-09-19 04:08:20,Café,Boissons,6,16.29,Magasin Sousse,97.74
2025-10-14 23:07:53,Café,Boissons,10,15.0,Magasin Tunis,150.0
2025-04-26 05:39:54,Biscuits,Snacks,2,15.89,Magasin Tunis,31.78
2025-09-02 08:49:52,Pain,Snacks,15,7.75,Magasin Tunis,116.25
2025-09-02 21:39:05,Jus,Alimentation,5,5.72,Magasin Sfax,28.599999999999998
2025-05-17 05:29:03,Jus,Snacks,3,10.7,Magasin Sousse,32.099999999999994
2025-11-13 01:45:44,Jus,Alimentation,1,9.54,Magasin Sousse,9.54
2025-12-07 16:33:40,Café,Boissons,5,3.07,Magasin Sfax,15.35
2025-07-12 00:15:57,Fromage,Alimentation,2,13.68,Magasin Sousse,27.36
2025-11-27 22:27:06,Céréales,Alimentation,9,8.84,Magasin Sousse,79.56
2025-04-14 14:27:07,Yaourt,Alimentation,18,8.54,Magasin Sousse,153.71999999999997
2025-05-28 00:04:49,Café,Boissons,15,16.57,Magasin Sousse,248.55
2025-01-17 20:02:32,Lait,Snacks,11,12.17,Magasin Tunis,133.87
2025-01-17 02:26:01,Yaourt,Snacks,10,14.08,Magasin Sousse,140.8
2025-07-10 09:22:15,Jus,Alimentation,7,2.03,Magasin Sfax,14.209999999999999
2025-09-05 04:00:56,Café,Alimentation,3,13.41,Magasin Sousse,40.230000000000004
2025-01-25 10:11:54,Fromage,Snacks,4,18.05,Magasin Tunis,72.2
2025-10-03 02:25:42,Jus,Boissons,18,12.88,Magasin Sousse,231.84
2025-07-25 13:37:36,Chocolat,Snacks,15,11.97,Magasin Sfax,179.55
2025-02-25 22:18:33,Jus,Alimentation,16,2.03,Magasin Sousse,32.48
2025-03-20 21:07:06,Céréales,Boissons,9,2.92,Magasin Tunis,26.28
2025-03-24 06:34:57,Fromage,Snacks,2,18.53,Magasin Sfax,37.06
2025-10-21 18:38:07,Céréales,Boissons,7,11.63,Magasin Tunis,81.41000000000001
2025-02-15 06:59:39,Café,Boissons,9,9.63,Magasin Tunis,86.67
2025-04-28 01:16:27,Biscuits,Boissons,15,12.72,Magasin Sousse,190.8
2025-12-03 07:35:26,Jus,Snacks,11,19.24,Magasin Sfax,211.64
2025-08-08 13:44:42,Café,Boissons,6,10.23,Magasin Tunis,61.38
2025-05-27 09:40:58,Yaourt,Boissons,8,8.37,Magasin Sousse,66.96
2025-09-10 14:31:34,Thé,Snacks,11,12.36,Magasin Sousse,135.95999999999998
2025-12-22 18:32:08,Yaourt,Snacks,2,17.42,Magasin Sfax,34.84
2025-03-24 23:56:28,Pain,Alimentation,5,13.8,Magasin Sousse,69.0
2025-01-25 16:34:55,Jus,Alimentation,17,6.21,Magasin Sousse,105.57
2025-11-16 05:54:39,Pain,Snacks,11,11.04,Magasin Sfax,121.44
2025-06-23 14:23:21,Fromage,Alimentation,3,14.88,Magasin Sousse,44.64
2025-07-09 19:04:42,Chocolat,Snacks,4,15.45,Magasin Tunis,61.8
2025-08-19 22:57:46,Biscuits,Snacks,13,19.83,Magasin Sousse,257.78999999999996
2025-08-18 11:15:44,Yaourt,Alimentation,12,14.04,Magasin Tunis,168.48
2025-11-24 06:17:24,Chocolat,Alimentation,11,12.5,Magasin Sousse,137.5
2025-01-24 20:34:37,Yaourt,Alimentation,2,7.11,Magasin Sousse,14.22
2025-09-04 14:28:44,Chocolat,Snacks,3,15.15,Magasin Sfax,45.45
2025-03-15 10:51:50,Chocolat,Snacks,1,5.16,Magasin Sfax,5.16
2025-03-26 10:35:30,Jus,Alimentation,9,10.2,Magasin Tunis,91.8
2025-11-25 16:24:42,Pain,Boissons,5,17.32,Magasin Sousse,86.6
2025-06-15 14:57:00,Fromage,Boissons,13,8.43,Magasin Sfax,109.59
2025-11-06 11:42:31,Thé,Snacks,3,6.42,Magasin Sfax,19.259999999999998
2025-03-21 15:07:38,Thé,Snacks,17,16.24,Magasin Sfax,276.08
2025-10-25 05:38:04,Thé,Snacks,3,4.42,Magasin Sousse,13.26
2025-02-01 16:11:39,Café,Alimentation,14,17.8,Magasin Sousse,249.20000000000002
2025-01-09 10:30:52,Chocolat,Boissons,5,15.66,Magasin Tunis,78.3
2025-04-23 16:44:56,Céréales,Boissons,4,5.92,Magasin Tunis,23.68
2025-08-07 16:09:41,Lait,Alimentation,7,6.41,Magasin Sfax,44.870000000000005
2025-01-12 00:32:22,Lait,Boissons,19,1.52,Magasin Tunis,28.88
2025-06-02 22:01:13,Café,Snacks,7,4.27,Magasin Sousse,29.889999999999997
2025-08-05 08:53:13,Yaourt,Boissons,4,16.5,Magasin Tunis,66.0
2025-04-25 09:50:13,Jus,Boissons,8,8.04,Magasin Sousse,64.32
2025-07-14 11:03:30,Fromage,Boissons,13,17.37,Magasin Sfax,225.81
2025-02-26 04:09:13,Céréales,Alimentation,10,16.49,Magasin Sfax,164.89999999999998
2025-08-10 21:29:37,Yaourt,Snacks,17,8.22,Magasin Sousse,139.74
2025-05-21 10:44:37,Yaourt,Boissons,7,11.48,Magasin Tunis,80.36
2025-10-23 02:42:37,Chocolat,Boissons,7,16.6,Magasin Tunis,116.20000000000002
2025-02-26 08:16:44,Biscuits,Boissons,2,9.81,Magasin Sousse,19.62
2025-11-28 16:32:15,Lait,Alimentation,9,19.5,Magasin Tunis,175.5
2025-11-04 15:54:24,Biscuits,Alimentation,11,13.53,Magasin Tunis,148.82999999999998
2025-08-20 17:50:53,Lait,Alimentation,16,8.7,Magasin Sousse,139.2
2025-09-02 22:14:27,Céréales,Alimentation,19,8.51,Magasin Sousse,161.69
2025-05-04 01:46:22,Yaourt,Boissons,12,13.74,Magasin Sfax,164.88
2025-11-30 14:11:52,Pain,Snacks,16,4.3,Magasin Sousse,68.8
2025-05-13 11:09:25,Biscuits,Snacks,19,18.69,Magasin Tunis,355.11
2025-10-23 14:34:32,Thé,Boissons,18,10.18,Magasin Sousse,183.24
2025-12-25 05:04:33,Pain,Alimentation,4,15.44,Magasin Sousse,61.76
2025-07-29 19:31:42,Chocolat,Snacks,19,6.45,Magasin Tunis,122.55
2025-05-23 20:27:28,Yaourt,Boissons,17,17.14,Magasin Sousse,291.38
2025-05-09 04:29:26,Fromage,Alimentation,5,11.44,Magasin Sfax,57.199999999999996
2025-01-08 18:00:46,Thé,Boissons,4,6.53,Magasin Tunis,26.12
2025-06-12 23:59:46,Thé,Snacks,16,2.84,Magasin Sousse,45.44
2025-04-09 19:28:51,Pain,Alimentation,15,9.13,Magasin Sfax,136.95000000000002
2025-12-24 23:48:02,Biscuits,Snacks,14,9.43,Magasin Sfax,132.01999999999998
2025-09-28 19:58:39,Céréales,Alimentation,16,4.11,Magasin Sfax,65.76
2025-03-24 05:24:34,Pain,Boissons,15,18.91,Magasin Tunis,283.65
2025-07-10 18:43:32,Yaourt,Alimentation,10,12.48,Magasin Sfax,124.80000000000001
2025-11-20 14:02:05,Pain,Boissons,16,13.96,Magasin Sfax,223.36
2025-02-14 22:19:45,Yaourt,Snacks,5,12.14,Magasin Sousse,60.7
2025-09-10 11:30:32,Thé,Alimentation,10,10.93,Magasin Sfax,109.3
2025-02-19 08:23:16,Pain,Snacks,5,2.09,Magasin Tunis,10.45
2025-11-23 10:05:41,Chocolat,Boissons,11,5.0,Magasin Sfax,55.0
2025-10-31 02:39:23,Céréales,Boissons,5,14.63,Magasin Tunis,73.15
2025-12-07 19:45:08,Pain,Snacks,18,16.42,Magasin Sfax,295.56000000000006
2025-12-22 20:40:53,Céréales,Boissons,10,13.94,Magasin Sousse,139.4
2025-11-15 03:02:45,Lait,Snacks,16,9.49,Magasin Sousse,151.84
2025-08-01 03:50:02,Céréales,Alimentation,6,6.55,Magasin Sousse,39.3
2025-07-07 23:20:11,Thé,Boissons,9,6.72,Magasin Tunis,60.48
2025-06-25 15:48:20,Céréales,Boissons,6,1.48,Magasin Tunis,8.879999999999999
2025-09-03 14:00:24,Biscuits,Boissons,8,8.21,Magasin Tunis,65.68
2025-02-09 03:09:51,Thé,Alimentation,12,15.67,Magasin Sousse,188.04
2025-09-19 16:34:17,Céréales,Snacks,10,19.66,Magasin Sousse,196.6
2025-03-24 22:01:04,Biscuits,Boissons,11,9.71,Magasin Tunis,106.81
2025-11-17 09:43:26,Chocolat,Alimentation,3,3.43,Magasin Tunis,10.290000000000001
2025-05-13 00:01:06,Lait,Snacks,12,8.26,Magasin Tunis,99.12
2025-09-08 03:54:34,Biscuits,Boissons,12,5.83,Magasin Sousse,69.96000000000001
2025-11-03 21:01:40,Lait,Snacks,19,6.87,Magasin Sfax,130.53
2025-12-11 14:42:56,Jus,Alimentation,1,16.59,Magasin Sousse,16.59
2025-04-23 16:54:07,Lait,Alimentation,11,17.29,Magasin Sousse,190.19
2025-06-09 11:56:47,Thé,Snacks,3,16.76,Magasin Sousse,50.28
2025-11-17 11:07:55,Fromage,Boissons,19,16.8,Magasin Sfax,319.2
2025-08-19 08:26:39,Chocolat,Snacks,14,15.38,Magasin Sfax,215.32000000000002
2025-10-28 19:13:03,Café,Snacks,3,18.6,Magasin Tunis,55.800000000000004
2025-08-14 02:47:25,Lait,Boissons,18,3.29,Magasin Sousse,59.22
2025-05-14 09:37:43,Café,Alimentation,3,14.5,Magasin Sfax,43.5
2025-02-25 07:30:52,Pain,Boissons,5,1.02,Magasin Tunis,5.1
2025-09-11 05:49:51,Jus,Boissons,11,2.65,Magasin Sfax,29.15
2025-12-11 02:20:52,Café,Alimentation,8,12.47,Magasin Sousse,99.76
2025-03-13 01:38:03,Jus,Snacks,6,6.92,Magasin Sfax,41.519999999999996
2025-09-08 19:56:03,Café,Alimentation,14,9.37,Magasin Tunis,131.17999999999998
2025-11-11 20:34:26,Fromage,Alimentation,18,15.3,Magasin Sfax,275.40000000000003
2025-06-27 17:21:04,Chocolat,Snacks,15,2.0,Magasin Sfax,30.0
2025-06-29 06:56:56,Fromage,Boissons,4,18.65,Magasin Sfax,74.6
2025-07-28 09:00:52,Pain,Boissons,18,16.24,Magasin Tunis,292.32
2025-09-04 19:38:45,Jus,Boissons,1,4.17,Magasin Tunis,4.17
2025-09-21 21:56:28,Lait,Snacks,17,14.22,Magasin Tunis,241.74
2025-05-08 13:00:23,Jus,Snacks,16,3.55,Magasin Sfax,56.8
2025-10-12 03:37:29,Lait,Boissons,6,12.18,Magasin Sousse,73.08
2025-10-08 22:17:14,Céréales,Alimentation,19,6.12,Magasin Sousse,116.28
2025-07-02 18:34:57,Fromage,Snacks,8,15.64,Magasin Tunis,125.12
2025-02-27 02:34:01,Jus,Alimentation,15,18.18,Magasin Sfax,272.7
2025-02-14 03:39:30,Fromage,Snacks,11,4.66,Magasin Sfax,51.260000000000005
2025-12-17 02:53:09,Chocolat,Alimentation,3,10.86,Magasin Sousse,32.58
2025-11-25 10:13:57,Café,Snacks,9,16.91,Magasin Sousse,152.19
2025-04-12 04:44:52,Chocolat,Snacks,19,12.95,Magasin Sousse,246.04999999999998
2025-05-09 13:56:20,Lait,Boissons,15,8.86,Magasin Sousse,132.89999999999998
2025-02-15 14:50:58,Chocolat,Alimentation,7,7.47,Magasin Sfax,52.29
2025-08-15 21:41:58,Biscuits,Snacks,7,17.65,Magasin Sfax,123.54999999999998
2025-11-02 00:32:47,Yaourt,Alimentation,3,14.27,Magasin Sfax,42.81
2025-07-13 14:00:50,Thé,Boissons,12,14.71,Magasin Sfax,176.52
2025-10-16 20:34:35,Biscuits,Alimentation,14,17.39,Magasin Sfax,243.46
2025-10-08 04:51:23,Biscuits,Snacks,16,5.92,Magasin Sfax,94.72
2025-02-04 12:06:57,Café,Boissons,9,12.36,Magasin Tunis,111.24
2025-01-26 16:21:13,Céréales,Alimentation,12,7.13,Magasin Tunis,85.56
2025-04-25 01:23:28,Céréales,Boissons,14,10.02,Magasin Tunis,140.28
2025-09-16 12:48:22,Jus,Alimentation,1,14.76,Magasin Sfax,14.76
2025-09-03 08:03:54,Yaourt,Boissons,12,5.98,Magasin Sousse,71.76
2025-09-04 18:22:16,Chocolat,Snacks,5,17.09,Magasin Tunis,85.45
2025-03-25 23:35:17,Chocolat,Snacks,7,15.88,Magasin Tunis,111.16000000000001
2025-02-14 04:06:35,Lait,Alimentation,14,9.08,Magasin Tunis,127.12
2025-01-06 06:15:30,Fromage,Boissons,2,16.06,Magasin Sousse,32.12
2025-12-29 00:20:56,Chocolat,Alimentation,8,7.23,Magasin Tunis,57.84
2025-10-21 19:03:03,Jus,Boissons,16,10.62,Magasin Sfax,169.92
2025-10-18 06:56:15,Lait,Boissons,12,18.96,Magasin Sousse,227.52
2025-04-16 04:25:07,Fromage,Snacks,18,1.3,Magasin Tunis,23.400000000000002
2025-03-27 00:25:00,Jus,Alimentation,12,17.66,Magasin Sfax,211.92000000000002
2025-01-12 20:16:22,Fromage,Boissons,16,14.65,Magasin Sfax,234.4
2025-05-18 15:14:28,Thé,Boissons,18,18.39,Magasin Sousse,331.02
2025-12-28 04:01:24,Biscuits,Boissons,7,9.93,Magasin Sfax,69.50999999999999
2025-06-12 18:23:46,Chocolat,Snacks,5,12.38,Magasin Sfax,61.900000000000006
2025-05-17 00:23:37,Chocolat,Snacks,18,9.33,Magasin Tunis,167.94
2025-12-30 11:15:51,Biscuits,Snacks,6,6.93,Magasin Sfax,41.58
2025-05-14 16:46:31,Café,Alimentation,16,2.57,Magasin Sousse,41.12
2025-05-09 06:36:35,Chocolat,Boissons,12,9.7,Magasin Sfax,116.39999999999999
2025-06-02 02:02:46,Céréales,Boissons,3,19.34,Magasin Sousse,58.019999999999996
2025-08-25 02:23:59,Jus,Alimentation,11,8.05,Magasin Sfax,88.55000000000001
2025-04-02 17:59:48,Chocolat,Alimentation,11,17.47,Magasin Tunis,192.17
2025-04-15 22:54:45,Lait,Boissons,14,10.39,Magasin Tunis,145.46
2025-05-08 08:43:22,Biscuits,Snacks,11,13.04,Magasin Sousse,143.44
2025-04-07 17:06:51,Chocolat,Snacks,17,17.15,Magasin Sfax,291.54999999999995
2025-05-09 05:11:03,Pain,Alimentation,18,11.77,Magasin Sfax,211.85999999999999
2025-02-14 16:15:43,Fromage,Alimentation,14,18.8,Magasin Sfax,263.2
2025-01-28 05:07:39,Pain,Boissons,16,12.96,Magasin Sousse,207.36
2025-10-27 09:00:40,Thé,Boissons,10,11.94,Magasin Tunis,119.39999999999999
2025-03-24 00:46:07,Lait,Snacks,8,15.62,Magasin Sousse,124.96
2025-01-05 06:07:37,Céréales,Alimentation,2,17.23,Magasin Sousse,34.46
2025-06-30 18:29:57,Yaourt,Snacks,17,4.85,Magasin Sfax,82.44999999999999
2025-12-20 12:50:04,Café,Alimentation,15,13.79,Magasin Sfax,206.85
2025-11-12 02:09:55,Fromage,Alimentation,9,11.53,Magasin Sfax,103.77
2025-01-13 18:55:17,Yaourt,Snacks,1,3.57,Magasin Sfax,3.57
2025-01-15 15:36:50,Fromage,Snacks,3,17.53,Magasin Sousse,52.59
2025-05-23 15:50:19,Lait,Snacks,14,6.74,Magasin Tunis,94.36
2025-09-19 19:15:29,Jus,Boissons,15,10.47,Magasin Sousse,157.05
2025-02-19 00:11:48,Yaourt,Alimentation,2,17.19,Magasin Sfax,34.38
2025-09-09 03:45:21,Chocolat,Snacks,8,17.63,Magasin Tunis,141.04
2025-03-24 04:49:34,Yaourt,Snacks,4,4.79,Magasin Sfax,19.16
2025-05-10 05:35:22,Yaourt,Boissons,13,14.7,Magasin Sousse,191.1
2025-08-10 21:15:09,Lait,Snacks,1,7.61,Magasin Tunis,7.61
2025-04-13 08:06:53,Lait,Alimentation,14,16.32,Magasin Tunis,228.48000000000002
2025-09-19 04:52:58,Céréales,Snacks,10,17.59,Magasin Sousse,175.9
2025-09-24 14:34:01,Café,Snacks,10,6.65,Magasin Sfax,66.5
2025-12-24 11:05:41,Lait,Alimentation,10,19.04,Magasin Tunis,190.39999999999998
2025-08-03 04:30:58,Thé,Snacks,12,15.63,Magasin Sfax,187.56
2025-08-07 15:35:39,Thé,Snacks,13,7.78,Magasin Tunis,101.14
2025-02-02 16:33:03,Café,Snacks,7,10.31,Magasin Sfax,72.17
2025-01-12 19:40:31,Lait,Snacks,17,4.34,Magasin Sfax,73.78
2025-10-23 00:26:57,Biscuits,Boissons,16,19.35,Magasin Sfax,309.6
2025-11-30 12:25:09,Fromage,Snacks,9,18.57,Magasin Sfax,167.13
2025-01-08 21:15:11,Pain,Boissons,1,16.0,Magasin Tunis,16.0
2025-04-23 10:42:28,Chocolat,Alimentation,4,12.49,Magasin Sfax,49.96
2025-12-29 04:03:27,Biscuits,Boissons,10,3.54,Magasin Tunis,35.4
2025-07-15 01:37:45,Lait,Boissons,7,6.91,Magasin Sousse,48.370000000000005
2025-12-11 18:18:01,Thé,Snacks,6,1.5,Magasin Tunis,9.0
2025-05-13 23:21:24,Jus,Snacks,4,4.88,Magasin Tunis,19.52
2025-11-06 15:22:49,Fromage,Snacks,16,13.98,Magasin Tunis,223.68
2025-11-08 07:38:00,Jus,Alimentation,18,8.33,Magasin Sfax,149.94
2025-05-19 08:16:56,Céréales,Alimentation,14,1.79,Magasin Sousse,25.060000000000002
2025-08-03 15:52:26,Fromage,Snacks,18,18.41,Magasin Sousse,331.38
2025-03-14 17:24:41,Céréales,Alimentation,5,9.83,Magasin Sousse,49.15
2025-04-20 13:43:32,Céréales,Alimentation,15,9.63,Magasin Sfax,144.45000000000002
2025-03-15 08:52:24,Lait,Alimentation,7,15.71,Magasin Sousse,109.97
2025-01-22 13:45:38,Chocolat,Snacks,18,1.26,Magasin Sousse,22.68
2025-03-05 12:53:39,Lait,Alimentation,19,13.77,Magasin Sfax,261.63
2025-03-06 21:29:40,Jus,Snacks,7,6.35,Magasin Sousse,44.449999999999996
2025-04-30 16:00:39,Céréales,Boissons,17,11.7,Magasin Sfax,198.89999999999998
2025-02-01 04:44:38,Fromage,Boissons,7,5.04,Magasin Sousse,35.28
2025-06-04 23:33:38,Fromage,Alimentation,9,8.84,Magasin Tunis,79.56
2025-10-02 18:46:51,Chocolat,Alimentation,8,9.68,Magasin Sousse,77.44
2025-06-05 13:02:18,Biscuits,Alimentation,9,2.83,Magasin Sousse,25.47
2025-09-22 20:00:56,Fromage,Snacks,11,19.7,Magasin Sousse,216.7
2025-01-01 18:33:49,Céréales,Alimentation,2,12.23,Magasin Sfax,24.46
2025-05-26 08:30:08,Café,Alimentation,4,6.68,Magasin Tunis,26.72
2025-10-27 09:00:17,Céréales,Alimentation,10,14.45,Magasin Tunis,144.5
2025-03-01 10:58:50,Céréales,Alimentation,14,16.19,Magasin Tunis,226.66000000000003
2025-09-12 06:19:07,Céréales,Snacks,11,2.18,Magasin Sfax,23.98
2025-09-18 21:30:47,Thé,Snacks,17,5.35,Magasin Sfax,90.94999999999999
2025-06-05 10:25:10,Thé,Boissons,1,17.79,Magasin Sfax,17.79
2025-04-06 17:12:38,Céréales,Alimentation,9,3.86,Magasin Tunis,34.74
2025-10-26 10:46:42,Lait,Boissons,13,1.04,Magasin Sousse,13.52
2025-12-11 07:39:30,Fromage,Alimentation,4,5.54,Magasin Sousse,22.16
2025-05-09 20:11:30,Thé,Alimentation,1,10.97,Magasin Sfax,10.97
2025-07-17 18:34:34,Céréales,Alimentation,19,14.45,Magasin Sfax,274.55
2025-11-14 03:46:19,Jus,Snacks,6,3.77,Magasin Sousse,22.62
2025-09-13 06:02:17,Café,Snacks,17,8.55,Magasin Tunis,145.35000000000002
2025-04-09 05:14:06,Thé,Boissons,10,6.21,Magasin Sfax,62.1
2025-06-12 23:15:35,Jus,Alimentation,6,8.34,Magasin Sousse,50.04
2025-10-01 05:52:29,Thé,Alimentation,17,12.35,Magasin Sousse,209.95
2025-10-01 14:53:41,Thé,Boissons,17,3.06,Magasin Sousse,52.02
2025-12-25 16:32:36,Café,Snacks,8,3.97,Magasin Tunis,31.76
2025-11-03 06:21:26,Jus,Snacks,15,4.67,Magasin Sfax,70.05
2025-04-10 11:31:44,Jus,Alimentation,9,4.69,Magasin Sousse,42.21
2025-09-15 18:51:20,Céréales,Boissons,13,11.05,Magasin Sousse,143.65
2025-11-01 00:04:57,Chocolat,Boissons,8,18.71,Magasin Sfax,149.68
